StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
HR014,2018-08-26,43.06,,4.22,18.1,10.72,,0.46,5.25,18.76,0.47,,,75.0,Satisfactory
DL028,2015-10-08,119.54,119.54,17.64,97.31,110.79,25.71,1.3,6.69,231.1,1.93,11.85,,315.0,Very Poor
TG003,2018-07-21,15.51,46.68,0.45,4.57,2.76,9.12,0.27,15.11,26.02,0.0,0.18,0.07,36.0,Good
KA011,2018-08-07,28.71,129.2,99.28,23.93,93.45,27.04,1.61,7.01,6.97,1.24,6.54,,126.0,Moderate
BR007,2016-07-30,54.18,,7.07,11.76,17.63,,0.93,2.18,7.71,0.16,0.65,0.4,86.0,Satisfactory
DL016,2020-01-17,97.06,140.82,44.02,54.8,65.04,36.83,0.85,12.73,12.96,5.8,18.82,,278.0,Poor
AS001,2019-07-13,24.52,43.9,5.88,11.17,21.58,9.95,0.55,10.47,9.18,0.19,,,47.0,Good
KA006,2020-01-17,39.35,85.16,,35.03,,11.58,1.02,14.98,44.07,0.41,,,108.0,Moderate
UP015,2018-05-09,103.99,,8.06,17.77,19.66,,0.83,12.75,48.9,0.0,0.0,,282.0,Poor
KA007,2019-11-28,17.03,42.08,0.7,18.37,10.33,19.9,1.27,11.05,46.53,0.17,1.31,,70.0,Satisfactory
WB011,2020-04-23,14.35,24.37,9.01,17.83,26.84,27.91,0.19,9.87,33.36,1.02,2.63,,49.0,Good
KA006,2019-06-18,18.72,51.78,,2.06,,4.4,0.21,3.11,10.96,0.07,,,50.0,Good
MH007,2019-12-16,103.12,200.2,75.08,40.52,115.59,25.69,1.59,8.18,8.57,5.61,,,219.0,Poor
KA006,2020-02-09,35.6,76.78,,21.35,,8.77,0.31,33.24,28.01,0.27,,,79.0,Satisfactory
AP005,2016-09-09,46.08,91.88,12.73,36.83,27.44,12.77,0.69,34.53,40.09,5.72,13.73,6.06,96.0,Satisfactory
KA003,2015-10-25,26.54,,3.06,22.46,24.73,,,2.39,43.11,,,,65.0,Satisfactory
DL031,2019-02-11,223.6,390.59,111.04,65.86,125.55,21.0,1.12,22.01,64.06,,,,363.0,Very Poor
TN002,2019-10-01,27.36,87.5,5.65,10.05,15.7,10.95,0.89,9.51,142.3,0.0,0.0,,227.0,Poor
MH011,2020-01-11,86.58,248.01,65.19,84.45,124.41,46.26,1.19,8.74,30.84,16.89,,,188.0,Moderate
KA010,2019-08-21,,25.9,4.38,6.25,10.55,,0.32,2.94,,,,,,
RJ004,2018-03-27,71.45,161.08,51.78,56.33,108.11,38.27,1.31,6.39,36.51,3.35,,,143.0,Moderate
DL003,2018-10-03,66.19,202.52,33.8,66.73,60.07,24.64,0.51,17.96,49.24,8.15,71.45,,159.0,Moderate
OD002,2019-08-06,23.24,50.97,32.94,6.3,36.78,7.95,1.82,37.34,2.25,0.0,,,89.0,Satisfactory
DL023,2018-11-27,264.93,540.1,171.99,133.28,211.06,32.06,3.49,9.05,15.42,15.26,207.86,,474.0,Severe
DL028,2015-12-13,173.3,173.3,41.86,75.14,124.1,29.41,,,322.84,0.9,3.05,,382.0,Very Poor
GJ001,2020-05-19,23.98,56.9,4.15,26.56,16.04,,0.61,,59.05,4.36,22.17,2.43,133.0,Moderate
DL025,2017-11-10,301.5,485.6,9.28,43.51,52.79,,1.18,,77.07,0.81,1.29,0.27,668.0,Severe
DL031,2019-01-16,296.96,481.55,147.69,63.45,154.15,30.75,,26.28,65.5,,,,367.0,Very Poor
DL032,2019-10-09,96.08,241.57,39.91,25.77,65.71,12.3,1.29,6.17,34.54,1.4,9.78,,176.0,Moderate
AP005,2016-08-26,32.44,72.64,17.68,28.77,27.26,12.54,0.64,30.59,41.06,5.45,8.77,6.11,87.0,Satisfactory
DL008,2019-10-27,226.25,361.2,26.41,51.55,48.55,47.54,1.87,12.46,61.53,5.17,,,366.0,Very Poor
KA010,2018-12-08,,19.1,12.28,31.57,43.78,,0.55,5.04,,,,,,
KA004,2019-02-17,45.16,102.01,32.08,66.55,61.49,12.64,0.97,8.11,71.31,1.45,1.92,,146.0,Moderate
DL029,2018-10-31,204.54,332.3,134.21,106.17,165.99,63.77,3.48,15.24,25.61,7.74,68.25,,368.0,Very Poor
DL004,2020-02-22,46.47,86.13,11.52,23.4,34.92,,1.49,,60.94,,,,80.0,Satisfactory
AP001,2019-07-06,13.91,38.67,2.55,18.0,11.62,3.43,0.58,18.86,26.64,0.21,0.49,0.16,72.0,Satisfactory
KL008,2018-03-14,18.74,36.01,1.55,11.66,7.47,4.69,0.94,5.86,29.59,,,,69.0,Satisfactory
DL012,2017-10-05,78.21,102.14,19.74,27.8,47.44,,0.0,,58.27,,,,156.0,Moderate
AP005,2018-07-01,32.22,91.28,1.51,37.53,20.92,10.45,0.56,13.1,21.67,4.77,13.21,3.78,79.0,Satisfactory
DL007,2018-07-27,21.44,46.66,11.87,30.81,42.67,,1.59,,34.15,0.0,0.0,0.0,108.0,Moderate
DL031,2016-02-01,131.58,267.75,50.34,88.55,147.63,44.58,1.45,30.77,59.96,6.43,15.46,,326.0,Very Poor
TG003,2017-12-21,70.85,148.97,11.86,39.08,30.42,13.18,1.15,21.09,37.32,0.29,2.93,1.14,132.0,Moderate
HR014,2017-02-16,159.14,,2.5,7.12,,,0.7,5.18,33.27,0.03,3.43,,331.0,Very Poor
BR007,2017-11-13,173.11,,116.65,169.82,114.74,,2.7,21.17,18.27,0.85,5.22,0.7,345.0,Very Poor
HR014,2016-10-21,59.17,,217.85,151.06,262.32,,0.67,5.13,20.19,,,,208.0,Poor
DL019,2016-01-08,430.66,646.68,157.77,63.06,225.35,37.88,2.62,12.06,10.01,9.78,51.93,,636.0,Severe
KA003,2018-09-12,8.54,,3.64,22.92,26.56,,0.79,5.21,35.18,0.0,0.0,,62.0,Satisfactory
KA008,2019-08-29,12.85,42.57,2.84,25.27,15.75,10.98,0.69,3.34,30.63,0.18,1.56,,,
DL020,2019-05-16,77.69,258.96,20.19,35.25,35.21,63.84,0.82,11.92,29.22,5.24,63.86,,205.0,Poor
DL025,2018-12-16,127.4,307.31,26.05,28.41,54.46,,1.31,,24.52,0.0,0.0,0.0,210.0,Poor
DL015,2018-10-10,115.61,269.08,16.95,55.11,42.97,43.09,1.98,22.51,47.18,2.51,16.02,,307.0,Very Poor
DL020,2020-03-12,60.54,191.6,21.49,45.13,41.54,34.57,0.86,11.8,45.29,2.2,26.92,,130.0,Moderate
MH014,2020-01-18,95.77,146.52,11.42,59.13,70.55,12.99,0.7,10.46,61.51,9.06,,,163.0,Moderate
DL014,2019-10-14,114.13,164.36,12.42,27.3,23.02,10.27,1.52,9.47,41.03,,,,287.0,Poor
KA005,2017-04-19,,84.63,7.22,20.47,,,0.77,7.86,,,,,80.0,Satisfactory
DL028,2020-02-19,133.17,133.17,116.02,63.29,128.2,26.77,2.19,9.71,260.05,6.47,97.82,,330.0,Very Poor
KA010,2015-11-17,,8.22,4.89,16.2,20.54,,1.6,2.49,,,,,116.0,Moderate
RJ006,2019-12-15,45.82,91.39,5.36,27.48,32.84,40.86,0.65,21.75,43.2,1.3,9.3,,82.0,Satisfactory
RJ006,2019-08-10,20.56,42.08,11.32,7.13,18.46,38.62,0.39,9.58,17.28,0.2,3.21,,43.0,Good
DL028,2018-07-05,46.92,46.92,8.72,49.59,33.48,51.13,0.79,9.6,140.31,0.56,2.31,,250.0,Poor
MH010,2020-01-02,111.15,156.44,3.09,18.93,22.01,16.45,0.91,7.18,54.11,1.05,,,273.0,Poor
DL033,2018-03-04,85.04,,12.51,23.24,22.37,,0.5,13.3,20.29,1.42,7.26,,223.0,Poor
DL002,2020-06-14,111.95,140.28,19.03,67.99,51.68,59.22,1.54,14.93,66.09,5.81,62.84,,265.0,Poor
DL012,2018-05-23,81.79,237.35,8.08,15.54,23.62,,0.64,,47.73,,,,185.0,Moderate
DL011,2019-08-10,,,26.25,30.17,,,,6.45,19.42,2.51,26.16,,,
KL002,2020-02-07,42.18,70.64,66.03,0.69,53.2,44.3,1.51,3.78,,1.75,3.66,0.85,98.0,Satisfactory
RJ006,2018-09-04,25.14,40.61,8.51,13.01,21.52,15.16,0.42,14.51,17.16,0.21,15.23,,39.0,Good
DL017,2018-09-13,20.54,90.93,9.91,8.19,18.08,,1.19,,21.76,0.0,0.0,0.0,84.0,Satisfactory
TN001,2018-12-25,83.66,,15.67,29.7,45.37,,1.13,11.69,27.28,0.17,0.42,,131.0,Moderate
DL006,2017-11-11,296.12,445.16,12.05,38.33,50.39,,1.3,,57.37,,,,385.0,Very Poor
DL032,2018-10-31,337.05,598.14,203.03,99.46,216.61,80.49,4.77,22.54,41.49,8.86,103.99,,606.0,Severe
DL013,2018-01-04,192.1,,40.44,62.08,0.0,64.21,0.0,19.44,,,,,344.0,Very Poor
DL016,2020-03-29,19.06,52.3,2.36,6.84,5.57,18.95,0.39,17.13,48.17,3.7,28.2,,57.0,Satisfactory
DL007,2019-04-30,107.13,344.39,0.5,27.01,23.49,,2.37,,55.16,0.0,0.0,0.0,308.0,Very Poor
DL008,2019-06-17,40.74,162.48,30.97,38.78,45.41,17.95,0.12,1.52,67.13,1.57,,,137.0,Moderate
TN004,2018-02-16,52.02,,11.91,17.03,14.17,,0.85,6.0,33.5,0.25,3.17,,94.0,Satisfactory
DL012,2019-06-20,8.47,60.08,10.8,29.76,40.55,,1.54,,17.82,,,,141.0,Moderate
DL021,2015-11-21,150.87,,109.84,45.86,139.91,,3.54,19.86,19.31,5.55,16.01,,329.0,Very Poor
TN004,2019-10-28,60.75,,16.63,18.51,35.14,,2.5,9.31,16.09,0.0,1.47,,217.0,Poor
DL002,2015-10-12,170.13,628.67,187.62,77.25,255.53,68.36,2.34,31.43,30.81,21.08,82.53,,644.0,Severe
DL026,2020-05-28,35.15,267.56,0.81,16.88,9.6,30.64,0.47,14.78,3.21,0.96,17.04,,189.0,Moderate
DL023,2019-09-24,35.93,106.54,21.55,42.54,40.17,16.5,1.4,2.62,6.32,2.68,43.79,,102.0,Moderate
TG001,2019-02-20,34.11,77.88,1.94,13.6,8.82,17.48,0.44,3.16,10.45,0.06,1.12,0.02,86.0,Satisfactory
MH005,2019-03-07,25.23,102.94,41.19,15.47,56.67,,1.75,7.22,80.8,0.6,,,113.0,Moderate
HR011,2019-02-07,57.85,79.11,13.39,10.51,22.9,,0.17,,19.74,,,,147.0,Moderate
DL024,2018-06-28,14.81,49.01,8.5,32.75,22.38,22.46,0.92,7.41,32.95,0.66,22.14,,67.0,Satisfactory
TG004,2017-07-19,6.54,18.61,3.74,22.49,15.01,4.38,0.0,0.48,35.85,0.0,0.29,0.71,56.0,Satisfactory
KA011,2019-11-22,33.28,65.91,11.69,25.81,21.63,12.17,0.73,2.14,25.12,0.42,0.99,,81.0,Satisfactory
TN001,2019-03-01,438.79,,1.87,10.99,12.86,,1.06,5.9,12.12,0.05,0.0,,378.0,Very Poor
AP001,2019-04-21,9.77,35.42,1.48,12.59,7.81,3.34,0.32,21.81,28.75,0.01,2.55,0.14,41.0,Good
AP005,2018-01-15,113.89,203.02,20.08,47.37,41.32,19.15,1.37,11.01,60.7,4.12,5.69,1.9,320.0,Very Poor
UP014,2020-06-08,63.51,,8.11,22.96,18.7,,1.1,4.41,7.52,52.82,47.98,,86.0,Satisfactory
DL010,2018-12-04,201.98,446.07,132.6,51.49,135.33,49.14,3.27,21.41,25.03,7.41,67.61,,407.0,Severe
DL013,2019-10-04,33.14,,8.31,36.53,25.77,32.09,0.34,13.47,,,,,72.0,Satisfactory
CH001,2020-06-02,18.36,49.0,4.36,5.02,8.3,32.86,0.32,11.65,28.53,2.88,0.28,0.42,57.0,Satisfactory
DL012,2020-05-25,58.62,147.34,18.64,2.88,18.18,,1.85,,23.38,,,,135.0,Moderate
TG004,2019-07-25,15.29,45.89,0.67,0.59,0.15,0.39,0.64,5.78,9.93,0.06,0.16,0.0,84.0,Satisfactory
DL029,2019-07-21,48.88,120.66,23.11,40.73,40.55,47.28,1.14,4.65,37.59,0.69,30.24,,127.0,Moderate
HR014,2016-11-20,114.71,,7.76,10.14,,,,5.57,30.8,2.51,25.11,,258.0,Poor
DL005,2018-10-05,129.24,310.43,13.94,13.71,17.94,43.68,1.44,11.79,50.87,,205.66,,303.0,Very Poor
DL032,2020-05-09,58.83,142.04,0.61,8.53,9.12,49.16,0.5,8.07,47.64,1.27,3.46,,124.0,Moderate
KA009,2017-12-13,,,5.22,20.31,11.8,87.2,1.25,4.41,,,1.25,,,
DL001,2018-11-23,,326.01,41.06,74.83,73.32,30.62,0.89,19.57,37.96,4.12,83.79,0.65,309.0,Very Poor
DL017,2018-09-04,47.37,82.28,46.05,36.49,82.53,,1.68,,19.87,0.0,0.0,0.0,138.0,Moderate
TG002,2017-10-30,,,,,0.0,12.11,0.0,,,0.0,0.0,0.0,,
DL016,2020-03-12,51.43,158.75,41.38,39.63,54.81,28.01,1.06,24.69,31.65,2.29,22.83,,120.0,Moderate
UP016,2020-04-20,61.68,,4.06,12.49,9.89,42.2,0.99,3.75,,,,,127.0,Moderate
DL013,2018-01-03,152.83,,31.83,36.15,0.0,49.69,0.0,7.18,,,,,322.0,Very Poor
DL037,2018-10-29,308.49,525.56,64.62,44.52,76.32,41.18,3.54,20.31,22.42,8.62,92.81,,468.0,Severe
AP005,2016-07-31,22.44,68.42,15.19,37.52,29.94,10.37,1.15,30.72,37.79,6.08,13.25,6.73,90.0,Satisfactory
DL030,2018-06-24,47.15,127.82,11.29,15.33,26.62,,0.08,,23.75,0.03,0.79,1.38,125.0,Moderate
JH001,2019-08-04,,32.95,8.47,9.4,,6.22,1.4,4.37,6.13,,,,102.0,Moderate
DL026,2018-07-14,22.82,59.17,6.67,15.89,13.9,24.79,1.14,9.55,13.62,4.02,41.58,,87.0,Satisfactory
DL012,2020-04-29,54.19,94.18,1.43,27.47,31.74,,0.59,,31.28,,,,87.0,Satisfactory
KA005,2020-04-22,,86.85,3.01,10.64,13.65,,0.97,7.62,,,,,71.0,Satisfactory
TN004,2018-05-02,71.27,,26.22,95.43,65.21,,0.66,4.42,57.48,1.36,2.22,,125.0,Moderate
UP015,2018-10-08,75.56,,10.42,35.12,26.65,,2.18,7.16,28.65,2.41,1.11,,360.0,Very Poor
DL031,2020-02-15,64.22,204.77,11.54,44.88,33.28,13.08,0.5,12.38,43.92,,,,179.0,Moderate
GJ001,2019-08-17,41.4,143.82,30.09,41.39,53.51,,30.09,40.05,42.78,2.14,32.05,0.52,473.0,Severe
DL002,2015-07-15,79.63,559.94,132.0,60.72,330.81,63.07,0.98,18.7,9.32,1.11,4.46,,485.0,Severe
KA005,2018-10-04,,88.74,32.7,47.28,79.98,,1.2,7.12,,,,,102.0,Moderate
TN003,2018-12-28,94.29,,11.01,12.18,21.32,32.55,1.17,17.86,,,,,200.0,Moderate
KA009,2016-05-06,25.21,,3.86,17.41,12.21,16.79,1.46,5.73,,,1.46,,69.0,Satisfactory
BR008,2020-05-13,42.42,122.3,6.81,34.04,40.55,,0.66,3.7,37.5,3.36,0.17,0.22,100.0,Satisfactory
KA003,2016-12-01,43.21,,16.48,21.48,,,1.23,0.84,39.83,6.72,6.44,,106.0,Moderate
DL026,2020-01-27,227.27,358.17,93.71,56.93,106.69,49.45,2.46,22.47,20.58,6.42,34.94,,369.0,Very Poor
DL032,2018-06-14,178.08,936.25,2.64,12.4,8.52,47.9,0.32,4.67,29.11,0.61,3.69,,383.0,Very Poor
KA004,2019-07-26,24.49,41.21,11.43,20.39,20.14,10.01,0.32,3.06,11.33,1.55,3.06,,47.0,Good
KA009,2017-02-06,42.79,,2.91,33.55,,21.39,,6.39,,,,,65.0,Satisfactory
KA006,2019-06-12,6.95,29.71,,1.78,,4.62,0.26,4.25,12.7,0.06,,,27.0,Good
DL024,2018-03-21,139.71,255.67,19.03,29.55,57.26,56.21,0.82,8.5,34.92,0.48,1.1,,312.0,Very Poor
DL019,2015-07-05,110.04,481.96,7.96,21.44,87.88,27.54,0.49,12.92,8.23,0.7,2.68,,,
OD002,2018-10-01,,,,65.89,,22.32,,7.37,14.88,,,,17.0,Good
JH001,2020-03-18,29.31,75.54,23.42,10.38,,9.11,1.55,21.3,116.25,,,,176.0,Moderate
DL028,2016-08-14,22.39,22.39,20.59,42.19,65.7,28.19,1.26,8.69,83.49,0.48,2.63,,151.0,Moderate
DL037,2018-10-26,273.56,467.61,65.44,52.25,81.13,38.89,3.44,24.27,30.5,9.51,97.37,,448.0,Severe
DL011,2019-03-20,,,22.17,74.25,,,,11.98,33.47,5.51,52.2,,,
DL033,2020-04-13,13.68,,12.23,21.28,21.1,,1.04,8.47,58.11,0.51,0.01,,98.0,Satisfactory
TG004,2020-02-01,33.78,75.14,39.81,30.14,40.01,7.44,0.38,4.97,21.92,0.0,0.0,0.0,96.0,Satisfactory
KA010,2016-02-02,,92.41,17.28,50.82,40.35,,1.03,4.43,,,,,102.0,Moderate
MH007,2019-07-15,10.62,59.63,34.97,14.51,49.48,7.33,0.3,10.38,7.26,7.35,,,70.0,Satisfactory
HR014,2016-09-14,32.01,,,,,,0.72,1.74,8.44,,,,71.0,Satisfactory
DL016,2019-02-01,185.56,267.55,42.71,78.31,76.49,61.13,1.17,15.36,18.85,3.42,31.83,,338.0,Very Poor
TG005,2016-06-27,20.94,,5.89,9.17,15.06,,1.02,6.47,13.17,0.12,0.8,0.12,123.0,Moderate
BR007,2016-06-05,56.37,,15.23,20.28,35.52,,1.24,6.61,21.05,0.15,0.71,0.3,128.0,Moderate
OD001,2018-07-12,30.48,44.06,4.76,9.6,14.36,4.88,2.28,12.93,7.72,1.15,,,105.0,Moderate
UP014,2019-09-29,6.97,,7.5,20.68,17.0,,0.93,1.12,18.87,0.0,0.03,,77.0,Satisfactory
DL001,2019-05-13,139.67,340.49,3.05,45.3,26.57,24.15,0.91,62.73,61.9,,,,325.0,Very Poor
DL019,2017-11-06,189.92,293.17,67.17,54.29,144.66,16.74,3.06,15.95,16.48,4.1,9.62,,348.0,Very Poor
DL007,2019-03-12,57.91,106.18,85.7,19.64,105.35,,0.72,,29.21,0.0,0.0,0.0,124.0,Moderate
DL002,2015-07-14,65.0,566.23,91.0,76.92,453.61,75.86,1.3,20.6,12.47,1.16,5.34,,,
DL025,2019-10-15,120.61,226.32,128.06,13.96,120.94,,3.21,,12.3,0.0,0.0,0.0,252.0,Poor
DL031,2015-05-09,103.66,291.68,84.32,58.38,129.41,17.15,4.35,31.33,23.45,3.03,10.09,,333.0,Very Poor
BR007,2019-08-23,34.23,,4.95,11.16,5.89,,0.98,49.91,43.71,1.2,7.27,5.61,86.0,Satisfactory
DL028,2019-11-26,110.47,110.47,36.18,57.91,60.3,69.3,1.74,16.86,241.62,6.06,54.93,,324.0,Very Poor
KA003,2019-09-09,24.04,,5.52,13.91,19.4,,0.98,6.14,,0.13,0.2,,71.0,Satisfactory
DL004,2017-11-20,171.85,286.42,21.84,16.84,38.67,,1.05,,44.61,,,,329.0,Very Poor
DL025,2018-03-07,80.5,132.3,13.42,34.4,47.82,,1.7,,39.16,0.0,0.0,0.0,171.0,Moderate
HR014,2019-06-19,72.25,,6.97,10.23,2.47,,0.68,5.45,110.44,0.0,0.0,,,
TG001,2018-12-15,70.89,98.33,1.06,12.88,7.71,9.57,0.51,6.04,27.97,0.08,0.51,0.02,149.0,Moderate
KA011,2020-05-02,18.93,45.54,0.48,5.01,3.06,4.13,0.54,1.3,32.38,0.14,0.9,,49.0,Good
DL037,2019-12-12,336.85,495.41,11.67,23.44,21.98,186.87,1.57,9.62,36.42,8.41,38.24,,574.0,Severe
DL016,2020-03-26,33.01,68.99,3.2,5.79,5.7,25.52,0.5,21.99,32.88,3.7,28.2,,71.0,Satisfactory
MH011,2020-06-30,3.82,11.5,27.04,8.52,35.56,69.89,0.08,44.99,1.25,0.0,,,56.0,Satisfactory
MH005,2018-08-14,80.13,64.24,15.43,20.85,36.28,,0.91,11.77,39.5,0.33,,,107.0,Moderate
DL019,2020-05-16,69.9,120.89,2.06,20.91,12.79,13.01,0.97,17.37,44.43,0.01,0.01,0.0,128.0,Moderate
KA004,2019-08-19,24.51,53.07,16.69,22.71,25.64,12.78,0.49,2.84,8.11,2.0,5.64,,52.0,Satisfactory
WB008,2020-05-06,14.92,29.17,2.16,5.97,8.15,12.91,0.38,7.95,45.08,1.83,7.79,0.15,65.0,Satisfactory
UP014,2018-04-20,,,71.68,7.16,71.61,,0.06,24.35,45.32,0.0,0.0,,,
HR012,2020-03-26,31.14,71.6,3.68,16.87,11.76,52.39,0.49,16.19,45.98,3.32,2.43,6.37,75.0,Satisfactory
PB001,2018-06-15,262.84,802.87,18.83,14.54,33.37,6.7,,5.26,31.27,0.57,2.54,4.49,869.0,Severe
DL021,2020-01-26,187.28,,53.25,30.7,58.93,,1.58,37.65,24.32,5.2,17.46,,335.0,Very Poor
KA002,2019-08-25,17.25,,3.43,10.5,13.92,,0.71,3.53,18.28,,0.0,,56.0,Satisfactory
DL001,2020-01-29,78.2,121.81,6.29,45.58,29.35,32.3,1.07,10.94,5.33,0.69,13.99,0.5,211.0,Poor
DL006,2019-09-20,,102.52,29.07,42.31,71.38,,1.06,,42.36,,,,89.0,Satisfactory
KA004,2018-11-19,27.0,60.68,42.32,40.98,56.21,10.75,1.03,7.63,4.55,0.1,0.52,,77.0,Satisfactory
AS001,2019-07-23,17.81,118.36,2.35,7.42,11.8,7.81,0.38,10.86,19.91,0.28,,,101.0,Moderate
RJ004,2020-03-09,28.19,76.04,6.66,37.2,43.86,43.36,0.76,10.58,57.15,0.4,,,90.0,Satisfactory
DL012,2018-05-09,45.04,134.72,15.02,46.28,61.3,,0.6,,49.96,,,,108.0,Moderate
MH013,2019-11-24,88.23,166.41,11.53,42.17,53.69,13.59,0.98,4.71,55.45,2.22,,,190.0,Moderate
TN005,2019-09-07,15.74,22.09,7.93,5.83,13.76,3.46,1.68,8.3,15.92,0.01,0.12,,98.0,Satisfactory
DL019,2015-09-20,52.73,95.24,10.6,24.63,36.42,31.27,0.36,8.73,24.75,1.46,4.73,,153.0,Moderate
KA002,2020-03-29,20.04,,3.59,18.96,22.55,,0.81,3.96,31.45,0.0,0.0,,54.0,Satisfactory
HR014,2020-04-22,46.68,,7.19,28.47,20.43,,0.86,6.26,89.64,1.99,6.02,,150.0,Moderate
DL018,2019-09-23,28.6,72.85,9.47,36.48,27.1,24.9,0.97,9.02,12.83,1.99,11.47,,65.0,Satisfactory
DL008,2018-05-08,55.76,178.07,13.6,2.2,6.16,27.76,4.97,4.88,6.32,,,,256.0,Poor
KA003,2019-06-06,32.18,,5.92,8.54,14.4,,1.19,6.28,18.61,1.27,1.9,,71.0,Satisfactory
KA005,2016-04-21,,141.41,14.98,12.13,19.54,,1.21,4.27,,,,,154.0,Moderate
KA010,2019-05-06,,63.27,3.39,10.25,13.06,,0.57,1.31,,,,,69.0,Satisfactory
DL032,2018-10-06,97.92,204.71,20.61,28.74,32.12,48.73,1.15,19.73,14.3,3.04,61.16,,291.0,Poor
DL021,2018-04-10,125.89,,21.13,32.13,34.0,,0.68,11.63,37.24,2.85,7.99,,227.0,Poor
KA010,2018-09-29,,39.23,15.49,24.02,38.67,,1.0,1.68,,,,,,
CH001,2019-10-27,122.16,180.25,7.8,16.3,11.84,7.79,0.73,9.92,17.49,3.04,5.9,0.81,253.0,Poor
UP013,2020-06-15,27.27,,1.52,10.78,6.94,,,11.42,37.45,3.32,8.07,,50.0,Good
MH014,2019-07-08,10.49,71.87,4.95,5.61,10.56,2.65,0.35,1.83,14.26,1.75,,,79.0,Satisfactory
BR007,2016-09-04,45.36,,9.04,17.56,26.61,,0.79,2.11,15.97,0.12,0.74,0.24,62.0,Satisfactory
DL021,2018-12-27,216.73,,57.89,39.71,67.43,,1.18,18.52,16.8,10.7,30.03,,363.0,Very Poor
DL018,2018-09-05,43.03,86.19,22.91,40.06,40.32,22.89,0.84,9.42,19.48,1.37,13.75,,84.0,Satisfactory
OD002,2019-12-12,83.05,251.29,9.19,35.25,41.45,,2.52,16.62,8.59,0.0,,,270.0,Poor
DL023,2019-06-06,74.38,286.17,9.37,36.96,27.34,36.81,1.79,14.77,76.37,2.98,107.76,,238.0,Poor
AP005,2019-07-16,41.9,130.91,16.51,49.44,39.72,8.12,0.95,5.05,13.19,8.1,20.31,3.74,106.0,Moderate
AS001,2019-03-02,89.55,152.36,38.49,18.77,83.29,18.52,1.06,22.36,36.19,2.94,,,183.0,Moderate
UP016,2019-08-17,27.9,,6.33,16.48,13.72,8.33,0.99,3.49,,,,,54.0,Satisfactory
UP012,2015-04-13,44.36,,14.04,30.08,6.24,,2.21,11.44,11.09,1.76,0.07,,103.0,Moderate
KL008,2018-07-18,15.43,41.07,2.9,8.0,6.61,1.72,0.71,6.37,35.13,,,,44.0,Good
AP005,2018-01-21,90.25,199.35,34.06,58.21,58.52,18.07,1.48,11.72,52.56,3.84,5.57,2.03,224.0,Poor
KA005,2019-06-25,,126.13,10.71,50.46,61.17,,1.49,12.84,,,,,103.0,Moderate
DL032,2019-04-28,67.58,311.43,3.06,33.9,20.53,25.0,0.73,21.23,79.9,3.4,29.05,,274.0,Poor
AP001,2019-10-10,21.05,31.3,5.93,14.29,12.62,11.94,0.7,12.85,24.81,0.16,2.59,0.27,45.0,Good
DL026,2018-12-31,340.46,533.4,208.45,71.87,211.36,83.82,3.46,12.88,13.69,0.0,0.0,,556.0,Severe
UP014,2016-10-12,127.4,,2.23,41.1,,,1.64,7.27,51.4,1.72,2.52,,309.0,Very Poor
DL007,2015-01-06,161.34,252.1,16.26,36.41,52.66,,1.14,,78.73,3.24,4.99,3.47,322.0,Very Poor
DL037,2019-04-30,84.27,292.19,8.03,53.02,34.71,21.35,1.4,29.9,77.41,5.73,44.26,,235.0,Poor
KA011,2018-12-02,22.5,47.05,2.27,17.48,11.14,14.42,0.36,6.44,73.84,2.92,7.43,,90.0,Satisfactory
DL021,2016-04-11,119.91,,4.44,14.73,11.73,,,19.99,54.07,0.6,1.77,,306.0,Very Poor
KL002,2020-05-02,19.22,37.85,8.27,,7.45,25.01,1.74,2.88,,0.19,0.34,0.0,91.0,Satisfactory
DL015,2018-06-22,111.37,361.16,26.93,54.1,74.41,40.46,1.9,20.39,65.82,0.38,1.36,,327.0,Very Poor
MH005,2020-03-16,44.43,142.32,14.82,109.33,124.13,,2.72,17.5,55.91,21.52,,,136.0,Moderate
DL016,2018-08-12,20.48,79.09,10.56,31.25,25.22,32.13,0.57,3.24,15.89,0.84,46.11,,85.0,Satisfactory
DL021,2017-01-27,109.77,,8.84,27.09,21.48,,,8.18,18.77,0.87,1.48,,278.0,Poor
DL008,2020-06-16,40.46,124.34,5.69,23.86,17.25,21.42,0.5,12.64,98.73,2.21,,,179.0,Moderate
OD001,2018-06-18,62.05,,5.37,15.06,20.41,6.29,2.61,12.62,14.15,2.98,,,126.0,Moderate
KA010,2016-05-27,,39.88,1.61,5.49,3.67,,0.4,2.11,,,,,38.0,Good
MH008,2019-09-24,15.7,54.55,5.64,3.74,9.37,10.92,0.2,1.2,8.6,0.17,,,51.0,Satisfactory
KA009,2018-08-10,21.1,,4.57,10.46,7.85,23.77,0.69,6.64,,,0.69,,42.0,Good
UP014,2018-07-12,26.52,,10.95,32.2,25.76,,0.82,5.66,6.94,0.0,0.0,,61.0,Satisfactory
TG002,2018-10-18,32.08,57.21,3.67,27.98,17.87,11.24,0.42,2.27,32.08,3.8,13.12,3.08,68.0,Satisfactory
DL036,2018-09-23,24.95,47.03,4.31,18.41,13.31,20.17,0.41,12.51,35.48,1.26,46.6,,50.0,Good
OD001,2019-08-03,11.68,21.99,4.3,6.54,7.56,61.12,1.91,1.47,4.5,0.0,,,100.0,Satisfactory
